text,label
"Those who are left behind, this is the punishment of this government and the Nab's zimbed",neutral
Fight for Prayor to continue generous kudos per you,positive
"How Abe loud is crazy, news of brother -in -law is the news of this fan degu therco",negative
Thank you,neutral
delete,positive
"Hahh, this is not a star burnt backyard biol, he has become a habit",negative
Forgiveness Naut Maulana ISS Dog Suvar Number is also a type of way,negative
Don't call it a buff,negative
Twitter P Watch Half Time Tau Oska Hader,neutral
Good morning sir my,positive
Fuck Sid's flop movie,neutral
Bolke Wu Sheela tweeted good Muslim jute,neutral
"Did you ever result in the result, but love Afghanistan cricket team played well",positive
"Cum pubg does not play matching does not see smoke, not the buyer",positive
Research Sanghis Ari Alike Delete,positive
Everyday routine is banned,negative
Your honesty,neutral
"This struggle of my India country is free from the country, development and faith",positive
"Delete well known music director Gopi is to separate S. He said, he said,",neutral
Bhootam e love ghost,neutral
Respected,positive
Just love the world tour,neutral
Baudi Ga Demonetisation Chutia becomes,negative
Your Emir Palace in S Perform,neutral
Bar Krishna is also a chatting and how much huge public,negative
Uploaded come Sunday,neutral
"Younga S, so the intellectual and Voki is Tamanna Hai Hai Hai Delete Moka to show all that",positive
"Dil balk, this noch is our hair life, it falls apart",negative
May Best Mask India with partying again,positive
Bharat My favorite creature Humein Bajrangi Sultan Salem Khan Film Bharat Van,positive
"Nighat bhai, my only social media is not talking about the woman's ampraunte",neutral
"Modi ji, give one Fali from Sapat, I did not have to take the light, now he was to be stretched.",neutral
Congratulations,negative
Modi government is behind all these,positive
These people are the wu monkeys of the planet's delete apps who consider the answer to be human enemies,neutral
It is important to show the status of Ravi Bah Ke Tumi,negative
"Annie S was very beautiful, these precious girls passing great voice",positive
"Killing it, killing it",negative
"Go to Modi ji, come as Aasirism and scam Guinness",positive
Krishna dogs,negative
"Under Chandu, Level Nut and Interested thought thinking about livelihood thinking was all under good material. You can do it",positive
"Delete Naps Uninybeated Disaster If you have taken these few areas, then friends friends have been",negative
"This did not correct his life, he did not give his home ministry",negative
delete,neutral
They have been done from Kharagpur but no such copy,neutral
"Parent per bay may not give me the mother and daughter, you do not die",positive
"With you, you fought and you fought hard and you fought at",positive
"Oye owl's plowing kebabs and how much lies are spread, shame is not a bite of biol.",neutral
"Sutrasabbbba removed this strange percentage, by the way Harami",positive
Please get your children admitted to coiduction colleges,negative
Kr Nawaz Sharif should be given a pomegranate in the wall of Kali Haram,negative
Congratulations to Modi ji once again,positive
Hoo hu,positive
"Twitter Iot level official name June has not changed any level, yet love o loves all ages",positive
"Saeed jummah weighing wide Happy Mubarak, all of you, you are all lucky",positive
Do not experience even the Illlah of jealousy does not call everyone,positive
Mala hahaha,neutral
"Rahul Gandhi is out, due to which",negative
"How much you tweet cries, you are defeated by India, India",neutral
"Cold man, my condition will be tight, really reading well later, there is a long time to die.",positive
"Head for thanks, Iotte for the dumping ground from here to the duming ground from here and",positive
"And two votes will be drunk like Bhanchodo, when will these countries understand",negative
Mr. Many congratulations our ceremony won with great good,positive
"Brother Etna is the time, I know that I am a little bit of bias, I am a little bit of Kui",neutral
How to audition ary gona go but e,neutral
"Nai Beus Beas Captain has come to bat to himself, I have not won the toss of the name",negative
And he is a hirana,neutral
Deraschasauda good night father,positive
delete,positive
Szian Behan Teri Tweets Read My,negative
Listen if you want to love love per love if you want,positive
This slip or selfish team went to the team to see the condition,negative
Congratulations Modi ji but I request you,neutral
delete,negative
Tonu and article article Mubaraka,neutral
Like you now,positive
Jai Italy did nothing and protest,neutral
"In such a situation, they eat that Christn or Islam will be called Pahile Wu himself under his under",neutral
"The country is staying behind the vessels, there are no opposition to this, Kui is worried",positive
"Risho people are such people who speak every legend badly, if the lap of the lap",negative
Ammi Jaan Kahti,positive
Kunwar has not done that the profile of the highth is so much,neutral
Tau Tau Tau Tau Tau Kutumbic is the pilgrim of adultery,negative
Abe Buddhist Tau Sali Dog Snow Car Hindustanio has false bole,negative
Freedom's speech has not heard,positive
"Army ISS is called because without guidance youth put in jail for mouth, then all yourself",negative
"In the great form, JE is very good for victory",positive
Chachu,positive
Shohar hai Bius theats Iotes did not boycott him from him.,neutral
The habitat is looking at the stream and the gammy looks like the tone was made out,positive
"Lying cheated, taluka is a little bit of beard that beard is true",positive
"Congress has lost the ceremony in May elections, Congress has not lost the ceremony, Congress",neutral
"Death given above the top things, Bake Belock killed, the user has paid millions",negative
Holy congratulations at my paire honor at my heart,positive
"Looked to see anchor, so happy",neutral
"Radheya hey, why are you crazy delete",neutral
Benco is a special habit of partitions who are patriots,negative
Happy birthday Shah Gate was all said that you are saying,positive
"You kiss Neeya Happy Birthday Jet Asha, enjoy you and",neutral
Liberalswoh is a scared of humans and leave the rate,negative
Why if woman is all the same instead of rights of coordination instead of equal,neutral
Poor film pamnarendramodi mast clock biopic,positive
delete,negative
I am just a gona singing rolph,neutral
Our original people are happy with you all good things just,negative
Nothing my sister,positive
Freedom of expression was freedom in the debate in the debate,negative
"Heartfelt congratulations, our Telugu topper of RETENTER THIC",positive
Open Iot Cyrogy two things come in sand,neutral
There S. No National Language: Hindi in India and as your wheel e,neutral
Sharma to bring your certificate,neutral
Ramadan S and the mercy of the weather and which are those encouraging positive changes during the period,positive
Shri Narendra Modi ji and Naveen Wives Ji a lot of victory,positive
Good to bottle.,positive
"So it was received from the skin, it was crate and looks new skin, shame is good",positive
"For this S important, everyone's coloir everywhere in these delete",neutral
Its other work is not only a short time per time,negative
Takki Takki Poy Bhik Jati Ho Tom,negative
R.,negative
What did Donorr drink when he drinks,neutral
Steven Gerrard S Player in Prem,neutral
"If you really have bravery, why except politics",negative
"Yash na na mam hom, not his mother tongue Chodendezes Hum Hindi will not speak tomorrow",negative
Focusing samosas are a tweeting critics watching focus movie,negative
The first oho s is per s house in the house,neutral
Happy birthday,positive
"Do not tell Ghatia, now how Kejriwal was less banned by this thinking",negative
Diadhi is a new zamana from this army s,positive
Chief S Sarkarko now tells that I am Raja that he,neutral
"Hipa Accelerated Radius Macron E O Chut All Buy, I have seen this, this tweet",negative
This Tamanna Nerges Maa was Aliveh again Sambhu Snuj,neutral
"This will not change green color has been done in its blood, now it is done",negative
This S Bahadur Girla Great Daughter,positive
"Breakfast to someone's first message, I do not lack your pride from Chron",neutral
"Through Mr. Aladdin, you have reminded Hume childhood for thanks but for thanks",neutral
They will be the requirement of the don,positive
E thinking Prabhas S Sath to Slub to Demonetisation Shruk for the right choice,neutral
"Congratulations, our a lot of our chief minister or such a good",neutral
delete,positive
"Understand the taunt of the weaver and leave this dirty politics, not even the animals",negative
Love to dislike Bhola character with you Imran is watching this episode later,positive
Every thing of the prisoner is a lie due to the lie or the lie is the worst delete,negative
"After seeing all the sityas of the Iot Sambhav, after knowing the result of all the people",neutral
